Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
partyOnboardingPersonal.inputShortName(s09_shortName),Chrome 76.0.3809.100,,,2019-08-22 19:07:55,2019-08-22 19:07:55,0.193s,PASSED
"log.logInfo(""---Key in data all required fields on Personal Party - Input Grandfather's Name ---"")",Chrome 76.0.3809.100,,,2019-08-22 19:07:55,2019-08-22 19:07:55,0.001s,PASSED
partyOnboardingPersonal.inputGrandfatherName(s09_grandfatherName),Chrome 76.0.3809.100,,,2019-08-22 19:07:55,2019-08-22 19:07:55,0.263s,PASSED
"log.logInfo(""---Key in data all required fields on Personal Party - Input Nationality ---"")",Chrome 76.0.3809.100,,,2019-08-22 19:07:55,2019-08-22 19:07:55,0.002s,PASSED
partyOnboardingPersonal.inputNationality(s09_nationality),Chrome 76.0.3809.100,,,2019-08-22 19:07:55,2019-08-22 19:07:55,0.210s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Resident Status ---"")",Chrome 76.0.3809.100,,,2019-08-22 19:07:55,2019-08-22 19:07:55,0.001s,PASSED
partyOnboardingPersonal.inputResidentStatus(s09_residentStatus),Chrome 76.0.3809.100,,,2019-08-22 19:07:55,2019-08-22 19:07:56,0.244s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Tax ID Number ---"")",Chrome 76.0.3809.100,,,2019-08-22 19:07:56,2019-08-22 19:07:56,0.001s,PASSED
partyOnboardingPersonal.inputTaxIDNumber(s09_taxIDNumber),Chrome 76.0.3809.100,,,2019-08-22 19:07:56,2019-08-22 19:07:56,0.160s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Input Religion ---"")",Chrome 76.0.3809.100,,,2019-08-22 19:07:56,2019-08-22 19:07:56,0.001s,PASSED
partyOnboardingPersonal.inputReligion(s09_religion),Chrome 76.0.3809.100,,,2019-08-22 19:07:56,2019-08-22 19:07:56,0.273s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-22 19:07:56,2019-08-22 19:07:56,0.003s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 19:07:56,2019-08-22 19:07:56,0.191s,PASSED
"log.logInfo(""--- Key in data all required fields on Personal Party - Click Process on Warning box ---"")",Chrome 76.0.3809.100,,,2019-08-22 19:07:56,2019-08-22 19:07:56,0.001s,PASSED
partyOnboardingPersonal.clickProcessInWarningBox(),Chrome 76.0.3809.100,,,2019-08-22 19:07:56,2019-08-22 19:07:57,0.672s,PASSED
"log.logInfo(""--- Input required fields for Party Address - Input Address Type, User of Communication and Valid From---"")",Chrome 76.0.3809.100,,,2019-08-22 19:07:57,2019-08-22 19:07:57,0.001s,PASSED
"partyOnboardingPersonal.inputRDataForAddressParty(s10_addressType, s10_userForCommunication, s10_validFrom)",Chrome 76.0.3809.100,,,2019-08-22 19:07:57,2019-08-22 19:08:03,5.919s,PASSED
"log.logInfo(""--- Input required fields for Party Address - click Next button---"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:03,2019-08-22 19:08:03,0.001s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 19:08:03,2019-08-22 19:08:03,0.155s,PASSED
"log.logInfo(""--- Input data for Party Contacts ---"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:03,2019-08-22 19:08:03,0.003s,PASSED
"partyOnboardingPersonal.inputDataForPartyContacts(s11_contactMethod, s11_contactTypeLocation, s11_contactCountryCode, s11_contactAreaCode, s11_contactNumber, s11_contactEmail, s11_confirmEmail, s11_validFrom)",Chrome 76.0.3809.100,,,2019-08-22 19:08:03,2019-08-22 19:08:19,15.479s,PASSED
"log.logInfo(""--- Input data for Party Contacts - click Next ---"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:19,2019-08-22 19:08:19,0.002s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 19:08:19,2019-08-22 19:08:19,0.191s,PASSED
"log.logInfo(""--- Input Party Required Documents - Input information for document---"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:19,2019-08-22 19:08:19,0.001s,PASSED
"partyOnboardingPersonal.inputDataForPartyRequiredDocuments(s12_documentCategory, s12_kycExpired, s12_documentType, s12_validFrom, s12_validTo, s12_referenceNumber, s12_issuingAuthority, s12_issuingCountry, s12_documentVerified, s12_image, s12_documentCollectionStatus)",Chrome 76.0.3809.100,,,2019-08-22 19:08:19,2019-08-22 19:08:27,7.975s,PASSED
"log.logInfo(""--- Input Party Required Documents - Click Next button---"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:27,2019-08-22 19:08:27,0.000s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 19:08:27,2019-08-22 19:08:27,0.175s,PASSED
"log.logInfo(""--- Input Party Required Documents - Record PartyID ---"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:27,2019-08-22 19:08:27,0.001s,PASSED
partyOnboardingPersonal.recordPartyId(),Chrome 76.0.3809.100,,,2019-08-22 19:08:27,2019-08-22 19:08:30,3.171s,PASSED
"log.logInfo(""--- Ask For Approve - Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:30,2019-08-22 19:08:30,0.001s,PASSED
partyOnboardingPersonal.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 19:08:30,2019-08-22 19:08:30,0.265s,PASSED
"log.logInfo(""--- Ask For Approve - Click Ask For Approval button ---"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:30,2019-08-22 19:08:30,0.001s,PASSED
partyOnboardingPersonal.clickAskForApprovalbutton(),Chrome 76.0.3809.100,,,2019-08-22 19:08:30,2019-08-22 19:08:31,0.678s,PASSED
,,,,,,,
Test Cases/LogOutFromSystem,Chrome 76.0.3809.100,,,2019-08-22 19:08:31,2019-08-22 19:08:31,0.433s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-22 19:08:31,2019-08-22 19:08:31,0.001s,PASSED
"click(findTestObject(""LogOut/Menu_Logoff""))",Chrome 76.0.3809.100,,,2019-08-22 19:08:31,2019-08-22 19:08:31,0.102s,PASSED
"click(findTestObject(""LogOut/SignOut""))",Chrome 76.0.3809.100,,,2019-08-22 19:08:31,2019-08-22 19:08:31,0.095s,PASSED
,,,,,,,
Test Cases/Login,Chrome 76.0.3809.100,"user: user31
Pass: user31",,2019-08-22 19:08:31,2019-08-22 19:08:43,11.532s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-22 19:08:31,2019-08-22 19:08:31,0.001s,PASSED
logger = new com.kms.katalon.core.util.KeywordUtil(),Chrome 76.0.3809.100,,,2019-08-22 19:08:31,2019-08-22 19:08:31,0.001s,PASSED
loginPage = new pageObjects.LoginPage(),Chrome 76.0.3809.100,,,2019-08-22 19:08:31,2019-08-22 19:08:31,0.000s,PASSED
"logger.logInfo(""Login - Step01 - Open browser"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:31,2019-08-22 19:08:31,0.001s,PASSED
"loginPage.openBrowser(url, active)",Chrome 76.0.3809.100,,,2019-08-22 19:08:31,2019-08-22 19:08:41,9.783s,PASSED
"logger.logInfo(""Login - Step02 - Input Username"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:41,2019-08-22 19:08:41,0.000s,PASSED
"loginPage.inputUsername(username, active)",Chrome 76.0.3809.100,,,2019-08-22 19:08:41,2019-08-22 19:08:41,0.128s,PASSED
"logger.logInfo(""Login - Step03 - Input Password"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:41,2019-08-22 19:08:41,0.001s,PASSED
"loginPage.inputPassword(password, active)",Chrome 76.0.3809.100,,,2019-08-22 19:08:41,2019-08-22 19:08:42,0.111s,PASSED
"logger.logInfo(""Login - Step04 - Click Sign In button"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:42,2019-08-22 19:08:42,0.001s,PASSED
loginPage.clickSingin(active),Chrome 76.0.3809.100,,,2019-08-22 19:08:42,2019-08-22 19:08:43,1.454s,PASSED
"logger.logInfo(""Login - wait load page"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:43,2019-08-22 19:08:43,0.000s,PASSED
loginPage.waitLoadPage(active),Chrome 76.0.3809.100,,,2019-08-22 19:08:43,2019-08-22 19:08:43,0.021s,PASSED
,,,,,,,
Test Cases/DataPreparation/ApprovalDataPreparation,Chrome 76.0.3809.100,,,2019-08-22 19:08:43,2019-08-22 19:09:20,37.214s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-22 19:08:43,2019-08-22 19:08:43,0.000s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 76.0.3809.100,,,2019-08-22 19:08:43,2019-08-22 19:08:43,0.001s,PASSED
notificationPage = new pageObjects.NotificationPage(),Chrome 76.0.3809.100,,,2019-08-22 19:08:43,2019-08-22 19:08:43,0.006s,PASSED
"step = """"",Chrome 76.0.3809.100,,,2019-08-22 19:08:43,2019-08-22 19:08:43,0.001s,PASSED
"step = ""1""",Chrome 76.0.3809.100,,,2019-08-22 19:08:43,2019-08-22 19:08:43,0.000s,PASSED
"log.logInfo(""Approval - Step0"" + step + "" Click Notification icon"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:43,2019-08-22 19:08:43,0.001s,PASSED
notificationPage.clickNotificationIcon(),Chrome 76.0.3809.100,,,2019-08-22 19:08:43,2019-08-22 19:08:45,2.175s,PASSED
"step = ""2""",Chrome 76.0.3809.100,,,2019-08-22 19:08:45,2019-08-22 19:08:45,0.006s,PASSED
"log.logInfo(""Approval - Step0"" + step + "" Click Referral description"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:45,2019-08-22 19:08:45,0.001s,PASSED
"notificationPage.clickDescription(""Referral"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:45,2019-08-22 19:08:47,1.786s,PASSED
"step = ""3""",Chrome 76.0.3809.100,,,2019-08-22 19:08:47,2019-08-22 19:08:47,0.000s,PASSED
"log.logInfo(""Approval - Step0"" + step + "" Click Approval for Party"")",Chrome 76.0.3809.100,,,2019-08-22 19:08:47,2019-08-22 19:08:47,0.001s,PASSED
notificationPage.clickApproved(description),Chrome 76.0.3809.100,,,2019-08-22 19:08:47,2019-08-22 19:09:20,33.037s,PASSED
,,,,,,,
Test Cases/LogOutFromSystem,Chrome 76.0.3809.100,,,2019-08-22 19:09:20,2019-08-22 19:09:21,0.282s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-22 19:09:20,2019-08-22 19:09:20,0.002s,PASSED
"click(findTestObject(""LogOut/Menu_Logoff""))",Chrome 76.0.3809.100,,,2019-08-22 19:09:20,2019-08-22 19:09:20,0.179s,PASSED
"click(findTestObject(""LogOut/SignOut""))",Chrome 76.0.3809.100,,,2019-08-22 19:09:20,2019-08-22 19:09:20,0.086s,PASSED
,,,,,,,
Test Cases/Login,Chrome 76.0.3809.100,"user: user31
Pass: user31",,2019-08-22 19:09:21,2019-08-22 19:09:31,10.936s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-22 19:09:21,2019-08-22 19:09:21,0.001s,PASSED
logger = new com.kms.katalon.core.util.KeywordUtil(),Chrome 76.0.3809.100,,,2019-08-22 19:09:21,2019-08-22 19:09:21,0.000s,PASSED
loginPage = new pageObjects.LoginPage(),Chrome 76.0.3809.100,,,2019-08-22 19:09:21,2019-08-22 19:09:21,0.000s,PASSED
"logger.logInfo(""Login - Step01 - Open browser"")",Chrome 76.0.3809.100,,,2019-08-22 19:09:21,2019-08-22 19:09:21,0.001s,PASSED
"loginPage.openBrowser(url, active)",Chrome 76.0.3809.100,,,2019-08-22 19:09:21,2019-08-22 19:09:30,9.504s,PASSED
"logger.logInfo(""Login - Step02 - Input Username"")",Chrome 76.0.3809.100,,,2019-08-22 19:09:30,2019-08-22 19:09:30,0.000s,PASSED
"loginPage.inputUsername(username, active)",Chrome 76.0.3809.100,,,2019-08-22 19:09:30,2019-08-22 19:09:30,0.121s,PASSED
"logger.logInfo(""Login - Step03 - Input Password"")",Chrome 76.0.3809.100,,,2019-08-22 19:09:30,2019-08-22 19:09:30,0.000s,PASSED
"loginPage.inputPassword(password, active)",Chrome 76.0.3809.100,,,2019-08-22 19:09:30,2019-08-22 19:09:30,0.108s,PASSED
"logger.logInfo(""Login - Step04 - Click Sign In button"")",Chrome 76.0.3809.100,,,2019-08-22 19:09:30,2019-08-22 19:09:30,0.000s,PASSED
loginPage.clickSingin(active),Chrome 76.0.3809.100,,,2019-08-22 19:09:30,2019-08-22 19:09:31,1.157s,PASSED
"logger.logInfo(""Login - wait load page"")",Chrome 76.0.3809.100,,,2019-08-22 19:09:31,2019-08-22 19:09:31,0.001s,PASSED
loginPage.waitLoadPage(active),Chrome 76.0.3809.100,,,2019-08-22 19:09:31,2019-08-22 19:09:31,0.018s,PASSED
,,,,,,,
Test Cases/DataPreparation/ConfirmDataPreparation,Chrome 76.0.3809.100,,,2019-08-22 19:09:31,2019-08-22 19:10:17,45.424s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-22 19:09:31,2019-08-22 19:09:31,0.006s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 76.0.3809.100,,,2019-08-22 19:09:32,2019-08-22 19:09:32,0.001s,PASSED
notificationPage = new pageObjects.NotificationPage(),Chrome 76.0.3809.100,,,2019-08-22 19:09:32,2019-08-22 19:09:32,0.001s,PASSED
"step = """"",Chrome 76.0.3809.100,,,2019-08-22 19:09:32,2019-08-22 19:09:32,0.001s,PASSED
"step = ""1""",Chrome 76.0.3809.100,,,2019-08-22 19:09:32,2019-08-22 19:09:32,0.000s,PASSED
"log.logInfo(""Confirmation - Step0"" + step + "" Click Notification icon"")",Chrome 76.0.3809.100,,,2019-08-22 19:09:32,2019-08-22 19:09:32,0.002s,PASSED
notificationPage.clickNotificationIcon(),Chrome 76.0.3809.100,,,2019-08-22 19:09:32,2019-08-22 19:09:34,2.165s,PASSED
"step = ""2""",Chrome 76.0.3809.100,,,2019-08-22 19:09:34,2019-08-22 19:09:34,0.001s,PASSED
"log.logInfo(""Confirmation - Step0"" + step + "" Click Approval description"")",Chrome 76.0.3809.100,,,2019-08-22 19:09:34,2019-08-22 19:09:34,0.001s,PASSED
"notificationPage.clickDescription(""Approval"")",Chrome 76.0.3809.100,,,2019-08-22 19:09:34,2019-08-22 19:09:35,1.286s,PASSED
"step = ""3""",Chrome 76.0.3809.100,,,2019-08-22 19:09:35,2019-08-22 19:09:35,0.000s,PASSED
"log.logInfo(""Confirmation - Step0"" + step + "" Confirmed Party Creation"")",Chrome 76.0.3809.100,,,2019-08-22 19:09:35,2019-08-22 19:09:35,0.001s,PASSED
"notificationPage.clickConfirmed(description, ""Approval"")",Chrome 76.0.3809.100,,,2019-08-22 19:09:35,2019-08-22 19:10:17,41.706s,PASSED
